Deinococcus aetherius,"['J851', '464']"
Clitopilus prunulus,"['90', '104c', '830', 'J26', 'J502', 'J28', '92', '195c', '1']"
Lactobacillus porci,['11']
Pantoea eucrina,"['1', '693', '92']"
Hypomyces mycophilus,"['90', '189']"
Cohnella cellulosilytica,"['220', '693']"
Levilactobacillus senmaizukei,['11']
Planococcus donghaensis,['92']
Bythopirellula goksoeyrii,['1544']
Cunninghamella homothallica,"['90', '92', '457', '1']"
Pseudonocardia adelaidensis,"['J42', '65', '553']"
Thalassorhabdus sp.,['220']
Geodermatophilus tzadiensis,"['830', '65']"
Tepidimicrobium sp.,"['104b', '640']"
Laceyella putida,"['248', 'J49', '1', '84', '65', 'J48']"
Nocardioides panacisoli,"['J346', '830']"
Cytobacillus horneckiae,"['J75', '220']"
Phenylobacterium muchangponense,['830']
Thermodesulfovibrio islandicus,"['63', 'J479']"
Amycolatopsis orientalis,"['J57', 'J346', '426', 'J27', 'J42', '214', 'J43', 'J118', '535', 'J13', '65']"
Periweissella fabalis,['11']
Negativibacillus massiliensis,['104']
Anoxybacillus flavithermus subsp. flavithermus,"['1', '220', '1661']"
Penicillium chrysogenum,"['J22', '90', 'J30', 'J12', 'J226', 'J31', 'J29']"
Phytoactinopolyspora alkaliphila,"['J528', '535', '215']"
Pseudonocardia nematodicida,"['J118', '514']"
Curvularia verruculosa,"['220', '1523', '951', '189', '750', '115', '809', '141', '950', '457', '104', '1193', 'J127', '1', '514']"
Dinoroseobacter shibae,['514']
Marinicella pacifica,"['J118', '514']"
Fulvitalea axinellae,['514']
Staphylococcus argenteus,"['J475', '92', 'J256', '693']"
Faecalicatena fissicatena,"['J14', 'J465', '339']"
Dietzia timorensis,"['J26', '535']"
Kaistia geumhonensis,['830']
Geobacillus jurassicus,['464']
Gallaecimonas xiamenensis,['514']
Halocynthiibacter namhaensis,['514']
Roseomonas aceris,['830']
Aspergillus parasiticus,"['240', '53', 'J30', '129', '92', 'J226', '693']"
Oscillibacter ruminantium,"['104b', 'J932']"
Gracilibacillus aidingensis,['514']
Aeromonas molluscorum,['220']
Leucobacter sp.,['92']
Extensimonas vulgaris,"['1595', 'J346']"
Polynucleobacter cosmopolitanus,"['J346', '830']"
Paenibacillus ehimensis,"['J22', '220', '1', '65']"
Flavobacterium johnsoniae subsp. johnsoniae,"['J342', 'J22', '830', 'J40', '53', 'J28', '92', '67', 'J83', '104', 'J26', '215', '693']"
Anaerostipes rhamnosivorans,['104']
Desulfovibrio ferrophilus,['195c']
Microbacterium testaceum,"['J22', '53', 'J346', 'J30', 'J168', 'J26']"
Crocinitomix catalasitica,"['252', '172', '84', '65']"
Robertmurraya andreesenii,['220']
Vuilleminia comedens,"['90', '9']"
Halomonas nanhaiensis,"['514b', 'J118', '514', '65']"
Clostridium acetireducens,"['186', '634a']"
Dyella japonica,"['1a', '220', '830', 'J75', '535', '1']"
Chlamydia avium,['1193']
Acidihalobacter prosperus,"['J1084', '477', '9']"
Clostridium collagenovorans,"['339', '830', '220', '92', '65']"
Longirhabdus pacifica,['514']
Sporosalibacterium tautonense,['904']
Desulfogranum mediterraneum,"['195c', 'J749']"
Peniophora cinerea,"['90', '9']"
Corynebacterium diphtheriae subsp. diphtheriae,"['693', '92']"
Phytophthora citricola,['310']
Listeria seeligeri,"['J27', '215', '693']"
Keratinibaculum paraultunense,"['J967', '104b']"
Clostridium baratii,"['J84', 'J22', '77', '826', '92', '10', '514', '1203a', '1', '413', 'J27', '535', 'J13', '457', 'J14', 'J677', '110', '220', 'J1130', 'J26', '693']"
Salegentibacter salegens,['514']
Mycoplasmopsis fermentans,['1076b']
Oceanicaulis alexandrii,"['1076b', '514', '92']"
Umboniibacter marinipuniceus,"['J118', '514']"
Actinopolyspora saharensis,"['J115', '1504', '549', '1159', '1258']"
Liquorilactobacillus hordei,['11']
Caldilinea aerophila,"['1004', 'J337']"
Streptomyces gardneri,"['J50', '252', 'J66', 'J43', '65']"
Paenibacillus turicensis,['220']
Streptococcus ferus,"['104', '693', '92']"
Cylindrocarpon obtusisporum,['190']
Massilia eurypsychrophila,"['J346', '830']"
Glycomyces sambucus,"['553', '535', 'J51', '65']"
Litoreibacter albidus,"['J118', '514']"
Bifidobacterium catenulatum subsp. catenulatum,"['J14', 'J84', 'J11', 'J13', '58']"
Thermotoga petrophila,"['J320', '913']"
Daldinia  concentrica,['54']
Thioclava sp.,['514']
Proteus columbae,"['1', '693', '92']"
Sporosarcina aquimarina,"['J75', '220']"
Priceomyces carsonii,"['186', 'J25', 'J30']"
Xerocomus badius,"['801', '84', '645', '354', 'J52', '392', 'J104', '535', 'J51', '65', 'J48', '535a', 'J57', '554', 'J217', 'J386', 'J26', 'J58']"
Microcella alkalica,"['J528', '92']"
Halorubrum kocurii,"['J168', '1411']"
Planomonospora parontospora subsp. parontospora,"['J52', '83', '84', '65', 'J58']"
Fervidobacterium islandicum,['501']
Roseivivax sediminis,['1']
Petralouisia muris,"['78', '1611']"
Anaeroarcus burkinensis,"['194', '129']"
Flavimobilis marinus,"['J28', '92']"
Methanocaldococcus lauensis,['141a']
Brachybacterium tyrofermentans,"['830', 'J346', 'J28', '514f', '92']"
Xanthomonas pisi,['1a']
Planotetraspora mira,"['J437', 'J52', '554', '65']"
Thermodesulfatator indicus,"['J354', '383b']"
Murimonas intestini,"['110', '104']"
Faecalibacterium duncaniae,"['78', '1611', 'J1130']"
Parapusillimonas granuli,"['830c', '830']"
Streptococcus dentirousetti,"['J28', '693', '92']"
Lactobacillus delbrueckii subsp. bulgaricus,"['J84', '11', '11b', '231', 'J13']"
Novosphingobium indicum,['514']
Natrinema pallidum,"['1160', '97', 'J169', '372', 'J168']"
Lentzea waywayandensis,"['J44', '65']"
Piezobacter thermophila,"['1391', 'J603']"
Pandoraea oxalativorans,['535']
Saccharopolyspora gregorii,"['J44', '65']"
Comamonas koreensis,['1']
Anoxybacillus eryuanensis,"['1', '220']"
Kaistia adipata,['1']
Aspergillus tonophilus,"['187', 'J33', 'J32']"
Pectobacterium odoriferum,['535']
Microbacterium kitamiense,"['J26', '92']"
Verpa digitaliformis,"['1560', '90', '220', '252', '1234', '195a', '1634', '987', '129', '1277a', 'J391', '514', '535', '1', '215', '735']"
Ascodichaena rugosa,['90']
Morganella morganii subsp. morganii,"['J22', '220', 'J12', '535', '1', '693']"
Halomonas olivaria,['514']
Nocardioides alkalitolerans,"['92', '535', 'J26', '65']"
Trichococcus sp.,['92']
Shimia gijangensis,['514']
Streptomyces albiflaviniger,['65']
Aliihoeflea aestuarii,"['J118', '514']"
Ornithinibacillus halophilus,['434']
Alistipes onderdonkii subsp. vulgaris,"['J14', '78']"
Vitiosangium cumulatum,['9']
Marinococcus sp.,['514']
Streptomyces katrae,"['J42', '84', '65']"
Halomonas urmiana,['514']
Aurantimonas endophytica,['514']
Ganoderma resinaceum,['90']
Sphaerisporangium rufum,"['84', '65']"
Rhizoctonia sp.,['189']
Chryseobacterium capnotolerans,"['535', '545']"
Latilactobacillus curvatus,"['J84', 'J13', '11']"
Curtobacterium ammoniigenes,"['J591', '92']"
Listeria grandensis,['215']
Micromonospora veneta,"['554', '65']"
Sakaguchia dacryoidea,"['J25', 'J30', '129']"
Brevibacillus ginsengisoli,['830']
Polynucleobacter antarcticus,['830']
Photobacterium iliopiscarium,"['115a', '514f']"
Odoribacter laneus,"['J469', '104', '1203a', '693']"
Meyerozyma amylolytica,"['186', '129']"
Moraxella porci,"['215', '693']"
Chlamydophila caviae,['1193']
Niabella soli,['830']
Blautia caecimuris,"['J14', '78', 'J677']"
Bifidobacterium pseudocatenulatum,"['J14', 'J84', 'J19', 'J13', '58']"
Halomonas kenyensis,['514']
Thermonema rossianum,"['J14', '31', '92', 'J181', 'J83', '535', '878', '78', '1', '693']"
Actinocatenispora sera,"['J52', '553', 'J104', '535']"
Lentzea albidocapillata subsp. albidocapillata,"['65', 'J58']"
Sphingomonas jejuensis,['535']
Pseudoramibacter porci,"['J14', '339']"
Simplicispira limi,"['830', '545']"
Empedobacter sp.,"['1', '92', '545']"
Nocardioides oleivorans,"['92', '535', 'J26', '65']"
Vibrio madracius,['514']
Malikia spinosa,"['830c', 'J22', '535', '1']"
Sphingomonas zeicaulis,"['381', '1', '535']"
Veillonella seminalis,"['693', '104']"
Lenzites betulina,['90']
Lactobacillus xylocopicola,['11']
Arthrobacter liuii,"['J26', '92']"
Propionispora hippei,['153']
Pseudomonas ficuserectae,"['J12', '220a']"
Primorskyibacter sedentarius,"['J118', '514']"
Pseudomonas taiwanensis,"['1', '535']"
Sutterella parvirubra,"['J14', '1203']"
Bacillus solimangrovi,"['J118', '514']"
Cytobacillus purgationiresistens,['220']
Aeropyrum pernix,"['J224', '514']"
Thermohalobacter berrensis,['1459']
Paucilactobacillus suebicus,"['93', 'J22', '693', 'J12', '11', '92', 'J75', 'J13', '54', '1', '907']"
Pseudonocardia hierapolitana,['65']
Enterobacter cloacae subsp. cloacae,"['J22', 'J12', '92', '1', '693']"
Paracoccus bogoriensis,['1325']
Lysobacter niabensis,['830']
Geothermobacter ehrlichii,"['J416', '981']"
Pseudomonas inefficax,"['1', '535']"
Streptomyces lasiicapitis,"['84', '65']"
Kurthia sp.,['92']
Trichoderma flavofuscum,['129']
Aeromonas tecta,"['220', '429']"
Pseudoalteromonas elyakovii,"['J118', '514']"
Streptococcus equi subsp. zooepidemicus,"['693', '92']"
Selenomonas sputigena,"['110', '104']"
Neisseria arctica,"['215', '693']"
Phytobacter palmae,"['1', '535']"
Paenibacillus allorhizoplanae,['830']
Mycoplasma zalophi,['1076b']
Rhodanobacter spathiphylli,"['381', '535']"
Pseudomonas azotifigens,"['J74', '1a', '381', 'J443']"
Pectinatus sp.,"['58', '11b']"
Oerskovia gallyi,"['693', '92']"
Haloechinothrix salitolerans,"['J207', '987']"
Saccharothrix variisporea,"['554', '65', 'J43']"
Candida mesenterica,"['186', 'J25', 'J30']"
Serratia symbiotica,"['545', '1015', '535', '1']"
Bradymonas sediminis,['1588']
Cokeromyces recurvatus,"['144', '1149', '830', 'J30', '190', '937a']"
Vibrio alginolyticus,"['104c', '740', '830', '1210', 'J41', '189', '92', 'J118', '514', '693']"
Citrococcus sp.,"['514', '92']"
Desulfoglaeba alkanexedens,"['1074', 'J521']"
Aeromicrobium halocynthiae,"['514', 'J720', '830']"
Halococcus salifodinae,"['J169', '372', 'J189']"
Mycoplasmoides pneumoniae,['1076b']
Giesbergeria giesbergeri,"['J346', '1']"
Candida magnoliae,"['186', 'J25', 'J30']"
Metamycoplasma neophronis,['1076b']
Pseudoalteromonas fuliginea,['514']
Calcarisporium arbusculum,"['90', '189']"
Nonomuraea cavernae,"['554', '65']"
Promicromonospora kermanensis,"['535', '65', '553']"
Staphylococcus pragensis,"['693', '92']"
Boletus edulis,"['J50', 'J57', 'J81', '801', '252', 'J61', 'J52', 'J42', '553', '656', 'J43', '554', 'J217', 'J51', '65']"
Azorhizobium caulinodans,"['J74', 'J254', '1']"
Blastococcus carthaginiensis,['65']
Actinobacillus hominis,['215']
Blautia acetigignens,['104']
Pikeienuella piscinae,['514']
Collybia dryophila,['90']
Streptomyces speibonae,"['J50', '252', 'J43', '65']"
Nesterenkonia sandarakina,"['J488', '987']"
Clostridium gasigenes,"['110', '104b']"
Embleya scabrispora,"['987', 'J43', '84', '65']"
Thielaviopsis basicola,"['310', 'J30']"
Bacteroides xylanisolvens,"['J14', '339', '1203', '78', '1203a', '215', 'J461', '693']"
Nitratiruptor tergarcus,"['1024', 'J421']"
Sphingomonas yantingensis,"['J118', '1']"
Clostridium cellulosi,['255']
Halobaculum gomorrense,"['823', 'J225']"
Metapochonia bulbillosa,['90']
Dactylosporangium solaniradicis,"['J51', '894', '548']"
Roseivirga echinicomitans,['514']
Deinococcus sonorensis,"['830', '464']"
Borrelia afzelii,['403']
Marinobacter oulmenensis,['514b']
Solidesulfovibrio carbinolicus,['194']
Mannheimia sp.,['693']
Alkalitalea saponilacus,['1357']
Streptacidiphilus griseus,"['548', '84', '65']"
Nocardia cerradoensis,"['J43', '535', '215', '65']"
Anoxybacillus mongoliensis,['220']
Legionella gresilensis,['585']
Pleiochaeta setosa,['129']
Debaryomyces polymorphus,['186']
Antrodia heteromorpha,['191']
Kineosporia aurantiaca,"['214', 'J42']"
Bacillus seohaeanensis,['514']
Ensifer saheli,"['90', '503', '1715', '98', '693']"
Aminobacter ciceronei,"['J346', '830', '545']"
Frondihabitans australicus,"['J26', '830', '92']"
Ceratocystis adiposa,"['830', 'J26', '535b', '372', '129', '92', '535', '1', '514']"
Salinicola sp.,['514']
Paracoccus sediminis,"['J118', '514']"
Tessaracoccus nasisuum,['215']
Methylobacterium iners,"['J346', '830']"
Bacteroides finegoldii,"['J14', '78', '104']"
Buttiauxella agrestis,"['J22', '220', 'J26', 'J61', 'J12', '215', '553', 'J43', '535', '554', 'J51', '1', '84', '65']"
Bizionia sp.,['514']
Polynucleobacter yangtzensis,['830']
Oceanobacillus indicireducens,"['J455', '1081', 'J181']"
Robbsia betulipollinis,"['1', '535', '1029']"
Taphrina sadebeckii,['129']
Saccharothrix espanaensis,"['J44', '65']"
Moraxella equi,['429']
Agrobacterium,"['J74', 'J443']"
Pseudomonas orientalis,"['1', '535']"
Vibrio scophthalmi,['514']
Pseudescherichia vulneris,"['J22', 'J12', '92', '84', '645', 'J61', 'J346', '553', '1', 'J43', 'J104', '535', '65', 'J57', 'J118', '554', 'J739', 'J26', '693']"
Campylobacter jejuni subsp. jejuni,"['65', 'J48', '830', 'J346', '987', '553', 'J43', '554', 'J256', '1', '84', '548', '693']"
Thiomonas islandica,"['J775', '81a', '830d']"
Sodalis praecaptivus,"['381', '693']"
Citrobacter rodentium,"['220', 'J70']"
Paenibacillus segetis,['220']
Streptomyces tubercidicus,"['J66', 'J42', '84', '65']"
Thermonema lapsum,['86']
Caldimonas hydrothermale,"['381', '1', '948']"
Alkalihalobacterium alkalinitrilicum,['1105']
Anaerotignum neopropionicum,['318b']
Streptomyces sioyaensis,"['252', '84', '65', 'J58']"
Moraxella nonliquefaciens,"['129', '310', '215', '429', '693']"
Parvimonas micra,"['J14', '104', '1203a', '693']"
Lactiplantibacillus brownii,['11']
Companilactobacillus mindensis,['231']
Thioprofundum lithotrophicum,"['1053a', 'J592']"
Brevundimonas staleyi,['830']
Haliangium tepidum,"['958', 'J341']"
Desulfovibrio brasiliensis,"['195c', 'J383']"
Arsenicicoccus dermatophilus,['693']
Larsenimonas suaedae,['1395']
Actinoplanes gratiae,"['252', '65']"
Mycobacterium litorale,"['645', 'J26']"
Cloacibacterium normanense,['1']
Rhodopseudomonas julia,['27']
Dechloromonas agitata,['908']
Legionella sp.,['585']
Metarhizium robertsii,['129']
Microbispora griseoalba,"['83', '84', '65']"
Streptomyces canarius,"['84', '65', 'J58']"
Kibdelosporangium aridum subsp. largum,"['65', 'J43']"
Monilinia fructigena,"['90', 'J987', '830', '1577', '129', '186', '535', '1', '310', '514']"
Xanthomonas perforans,['1a']
Duganella sp.,"['1', '830']"
Spirosoma navajo,['7']
Echinicola sediminis,"['J118', '514']"
Streptococcus mutans,"['J70', 'J27', '92', '693']"
Paenibacillus cellulosilyticus,"['220', '545']"
Halorubrum cibi,"['J168', '954', 'J402']"
Luteolibacter arcticus,['830']
Neisseria elongata subsp. glycolytica,"['215', '693']"
Marichromatium sp.,"['28', '1069']"
Alteribacillus sp.,['514']
Rhodopirellula heiligendammensis,['1695']
Sulfitobacter donghicola,"['J118', '514']"
Leuconostoc suionicum,['11']
Cellulosimicrobium funkei,"['J475', 'J28', '92']"
Puniceicoccus vermicola,"['514f', 'J118', '514c', '514']"
Fastidiosipila sanguinis,['693']
Scytalidium flavobrunneum,"['90', 'J30']"
Paraburkholderia tuberum,"['535', '830']"
Micromonospora vinacea,"['554', '65']"
Elstera litoralis,['1']
Bifidobacterium rousetti,['58']
Cellulomonas oligotrophica,"['J346', '92']"
Streptomyces narbonensis,"['J42', '84', '65']"
Kroppenstedtia sanguinis,"['535a', '535', '215']"
Melanomma pulvis-pyrius,"['J22', '1a', '220', '90', '535b', 'J156', '54', '1']"
Ophiostoma distortum,['189']
Bacillus spongiae,['514']
Aurantiacibacter atlanticus,['514']
Vishniacozyma victoriae,['129']
Psilocybe caerulescens,"['1a', '220', '90', '830', '1008', 'J346', '829c', 'J75', '231', 'J368', '1', '514']"
Streptobacillus felis,"['215', '693']"
Oceanobacillus kapialis,['372']
Furfurilactobacillus siliginis,['638']
Amycolatopsis rifamycinica,"['65', 'J43']"
Fusicoccum quercinum,['90']
Anaerotignum propionicum,"['156', 'J14', '907', '1a', 'J26', 'J28', '1015', '189', '92', '948', '190', '535', '1', '514', '693']"
Allostreptomyces psammosilenae,"['987', '65']"
Mycobacterium innocens,['645']
Cohnella thailandensis,['220']
Marinisporobacter balticus,"['641', 'J1124']"
Streptomyces aurantiacus,"['J66', '84', '65', 'J58']"
Fusarium acuminatum,['129']
Dechloromonas sp.,"['908', '830', '1', '586']"
Streptococcus oriloxodontae,"['J28', '693', '92']"
Rhodoferax sp.,['830']
Pseudooceanicola nitratireducens,['514']
Stenotrophomonas koreensis,"['J346', '535']"
Tyromyces chioneus,"['277', '9']"
Planococcus citreus,"['J710', 'J22', 'J709', '101', 'J75']"
Thermohalobaculum xanthum,['514']
Mucor durus,['190']
Actinomadura keratinilytica,"['252', 'J52', '553', '535', 'J49', '84', '65']"
Jiangella alba,"['J52', '987', '553', '535', 'J26', '215', '65']"
Halomonas magadiensis,"['971', '514']"
Nocardia takedensis,"['535', 'J26', '215', '65']"
Filobasidium floriforme,"['J30', '129']"
Nocardioides hankookensis,"['J346', '535', '830']"
Brevundimonas goettingensis,['595']
Eisenibacter elegans,"['J118', '344']"
Haloterrigena jeotgali,"['954', 'J402']"
Clostridium putrificum,"['J14', '110', '220', '830', 'J52', 'J42', 'J13', '514']"
Oxalobacter paeniformigenes,['419']
Pseudoalteromonas arctica,['514']
Streptomyces sundarbansensis,"['J42', '84', '65']"
Phytophthora drechsleri,['310']
Cryptococcus foliicola,"['186', '90', '129']"
Pandoraea vervacti,['535']
Pantoea brenneri,"['1', '693']"
Kondoa myxariophila,"['90', '129']"
Anaerovirgula multivorans,"['898a', 'J454']"
Corynebacterium ulceribovis,"['J28', '535a', '693']"
Intrasporangium flavum,['65']
Actinoallomurus radicium,"['987', '553', 'J51', '84', '65']"
Chryseobacterium piperi,"['J75', '545']"
Nocardia tengchongensis,"['215', '65', 'J43']"
Enterococcus diestrammenae,['11']
Streptomyces vitaminophilus,"['J43', '65', '553']"
Noviherbaspirillum psychrotolerans,['830']
Sphaerisporangium aureirubrum,"['J51', '84', '65']"
Streptomyces canus,"['993', 'J50', '252', 'J45', '84', '65', 'J58']"
Trueperella sp.,['693']
Paenibacillus purispatii,['220']
Pseudomonas congelans,"['1a', '220a']"
Agathobaculum ammoniilyticum,"['110a', '104c']"
Bartonella birtlesii,['429']
Desulfolutivibrio sulfodismutans,"['641', '386']"
Frankia torreyi,"['1536', '737']"
Kribbella italica,"['J42', '65', '553']"
Beijerinckia indica subsp. lacticogenes,"['220', '830', '111', '1115', '514']"
Methanothermobacter thermoflexus,['141']
Lipomyces starkeyi,"['186', 'J25', 'J30']"
Corynebacterium stationis,"['J22', '53', '92', '535', 'J26', '693']"
Thermococcus henrietii,['760']
Methanocella arvoryzae,['1257']
Geomonas bremensis,['826']
Deferrisoma palaeochoriense,"['J1053', '1210a']"
Deinococcus metalli,['830']
Caldicoprobacter oshimai,['1233']
Neosartorya spinosa,"['90', '129']"
Herpetosiphon gulosus,['9']
Pseudomonas monteilii,"['J22', '1a', '830', '92', 'J75', '535', '1', '693']"
Pseudonocardia halophobica,"['J57', '65']"
Kitasatospora niigatensis,"['252', 'J43', '84', '65']"
Nocardioides dilutus,"['J346', '830']"
Tumebacillus ginsengisoli,['830']
Psychromicrobium silvestre,['830']
Shouchella shacheensis,['220']
Planctopirus ephydatiae,['621']
Panaeolus cyanescens,"['J14', 'J465', 'J22', 'J1130', '110', '781', '381', '830', '535', '1611', '104', '78', '429', '693']"
Sinomonas atrocyanea,"['53', 'J22']"
Mycoplasma yeatsii,['1076b']
Dysgonomonas capnocytophagoides,"['J14', '429b', '104']"
