,id,name,complex_medium,source,link,min_pH,max_pH,reference,description
1724,1629,MINIMAL MEDIA CONTAINING METHANOL,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1629.pdf,7.1,7.1,,
1725,1630,NITROSOSPHAERA MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1630.pdf,7.5,7.5,,
1726,1630a,NITROSOPUMILUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1630a.pdf,7.2,7.2,,
1727,1630b,NITROSOPUMILUS UREIPHILUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1630b.pdf,6.8,6.8,,
1728,1630c,modified Nitrosospaera medium,0,DSMZ,,7.5,7.5,,"based on M. 1630, but modified after Melcher&Schleper during deposition in 2021-2022"
1729,1630e,Synthetic Crenarchaeota Medium (SCM),0,DSMZ,,7.6,7.6,doi.org/10.1038/nature03911,
1730,1631,VERRUCOMICROBIUM MEDIUM (IG),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1631.pdf,7.5,7.5,,
1731,1632,PARACRAUROCOCCUS MEDIUM (BENNET),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1632.pdf,7.0,7.0,,
1732,1633,V2 MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1633.pdf,7.0,7.0,,
1733,1634,SERPENTINOMONAS MINIMAL MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1634.pdf,11.0,11.0,,
1734,1635,SULFURIFLEXUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1635.pdf,7.2,7.2,,
1735,1636,TEPIDIBACILLUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1636.pdf,7.4,7.4,,
1736,1637,METHANOMASSILIICOCCUS LUMINYENSIS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1637.pdf,7.6,7.8,,
1737,1638,Minimum Essential Medium (MEM),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1638.pdf,,,,
1738,1639,AZOARCUS TAIWANENSIS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1639.pdf,8.5,9.0,,
1739,1640,METHANOMASSILIICOCCUS ALVUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1640.pdf,7.4,7.6,,
1740,1641,DOUBLE CONCENTRATED 830 + 0.06% SODIUM PYRUVATE,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1641.pdf,7.2,7.2,,
1741,1642,Cyanobacteria Medium T+,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1642.pdf,,,,
1742,1643,Cyanobacteria Medium T-,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1643.pdf,,,,
1743,1644,Cyanobacteria Medium AB +,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1644.pdf,,,,
1744,1645,Cyanobacteria Medium AB-,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1645.pdf,,,,
1745,1646,GEMMATIMONAS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1646.pdf,7.0,7.0,,
1746,1647,ACETOBACTEROIDES MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1647.pdf,,,,
1747,1649,ASW-HD (1:10 diluted),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1649.pdf,7.0,7.0,,
1748,1650,1650: Medium for Strain J5B,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1650.pdf,7.0,7.2,,
1749,1651,PLANCTOMYCES MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1651.pdf,7.5,7.5,,
1750,1652,RH MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1652.pdf,7.2,7.2,,
1751,1653,METHYLOMONAS MEDIUM (ELBE),0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1653.pdf,,,,
1752,1654,GILLIAMELLA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1654.pdf,7.2,7.2,,
1753,1655,MODIFIED THERMUS MEDIUM 878,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1655.pdf,7.2,7.2,,
1754,1656,HALANAEROBIUM HYDROGENIFORMANS MEDIUM (SL-HP),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1656.pdf,11.0,11.0,,
1755,1657,PARACRAUROCOCCUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1657.pdf,7.5,7.5,,
1756,1658,AIDINGIMONAS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1658.pdf,7.0,7.5,,
1757,1659,RHODOBACTER MARINUS MEDIUM (NKPB),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1659.pdf,7.6,7.6,,
1758,1660,modified BAP+ (PSA) MEDIUM FOR FRANKIA,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1660.pdf,6.3,6.3,,
1759,1661,ALKALIPHILUS NAMSARAEVII MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1661.pdf,9.5,9.5,,
1760,1662,ALKALIPHILUS HYDROTHERMALIS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1662.pdf,9.0,9.0,,
1761,1663,BSM medium,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1663.pdf,8.2,8.2,,
1762,1664,Sphaerotilus natans subspec. sulfidivorans medium,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1664.pdf,,,,
1763,1664a,Modified Sphaerotilus natans ssp. sulfidivorans medium,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1664a.pdf,,,,
1764,1665,DESULFAMPLUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1665.pdf,7.2,7.5,,
1765,1666,MAG Modified arabinose gluconate medium,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1666.pdf,7.2,7.2,,
1766,1667,HYPNOCYCLICUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1667.pdf,6.8,7.2,,
1767,1668,MDM (modified dehority medium),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1668.pdf,6.8,6.8,,
1768,1669,SCHAEDLER BROTH (Roth; 5772),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1669.pdf,7.6,7.6,,
1769,1670,BME/CTVM2 cell line medium (Occidentia massiliensis),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1670.pdf,,,,
1770,1671,ACIDICAPSA MEDIUM (GYS MEDIUM),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1671.pdf,4.5,4.5,,
1771,1672,Cyanobacteria Medium BA-,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1672.pdf,,,,
1772,1673,Cyanobacteria Medium ASN 3+,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1673.pdf,,,,
1773,1674,Cyanobacteria Medium BG11- Cu,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1674.pdf,,,,
1774,1675,DESULFOTHERMOBACTER MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1675.pdf,4.5,4.8,,
1775,1676,Cyanobacteria Medium ASN3 -,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1676.pdf,,,,
1776,1677,Cyanobacteria Medium BA+,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1677.pdf,,,,
1777,1678,Cyanobacteria Medium BA+50+B+N/2,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1678.pdf,,,,
1778,1679,Cyanobacteria Medium 2xASN3,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1679.pdf,,,,
1779,1680,Cyanobacteria Medium MCL,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1680.pdf,,,,"Provasoli´s Enriched Seawater (PES) based medium for Cyanobacteria adjusted to 28 PSU at 25 °C. 
[Provasoli L (1968) Media and products for the cultivation of marine algae. In: Watanabe A and Hattori A (eds). Cultures and Collections of Algae  (pp. 63-65) Japanese Society of Plant Physiology, Tokyo.]"
1780,1680a,PES - Provasoli´s Enriched Seawater-Medium (7 PSU at 25 °C),1,DSMZ,,,,,
1781,1681,Mineral salt medium with colloidal chitin,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1681.pdf,7.0,7.0,,
1782,1682,Yeast nitrogen base glucose (YNBG),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1682.pdf,4.0,4.0,,
1783,1683,CM1A Halorubrum Medium,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1683.pdf,7.5,7.5,,
1784,1684,Alicyclobacillus cellulosilyticus Medium,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1684.pdf,,,,
1785,1685,HALORUSSUS VARIUS MEDIUM (MSC 15.2),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1685.pdf,6.9,6.9,,
1786,1686,Medium for Lichenibacterium,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1686.pdf,5.0,6.0,,
1787,1687,THERMOANAEROBACULUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1687.pdf,7.2,7.4,,
1788,1688,ACTINOBACTERIA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1688.pdf,3.0,3.0,,
1789,1689,MEDIUM for SM250,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1689.pdf,,,,
1790,1690,NITROSPIRA INOPINATA MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1690.pdf,7.6,8.0,,
1791,1691,Artificial sea water - Tryptone soy broth Medium (ASW TSB Medium),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1691.pdf,7.3,7.3,,
1792,1692,THERMORUDIS MEDIUM (CFH2),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1692.pdf,7.0,7.0,,
1793,1693,Cyanobacteria Medium ES,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1693.pdf,,,,
1794,1694,Acidobacteriaceae Medium (Modified VSB Medium),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1694.pdf,5.0,5.0,,
1795,1695,MARINES PLANCTOMYCES MEDIUM MODIFIED I,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1695.pdf,7.5,7.5,,
1796,1696,"MEDIUM for Z-1701, Z-1702",0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1696.pdf,9.0,9.5,,
1797,1697,THIOSOCIUS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1697.pdf,8.0,8.0,,
1798,1698,TREBONIA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1698.pdf,5.5,5.5,,
1799,1699,SULFURIMONAS CRATERIS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1699.pdf,7.5,8.0,,
1800,1700,TRICHLOROBACTER AMMONIFICANS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1700.pdf,7.0,7.2,,
1801,1701,ANAEROBIC AZOSPIRILLUM MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1701.pdf,7.2,7.4,,
1802,1702,SUPERSTESPORA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1702.pdf,7.0,7.0,,
1803,1703,CMKA MEDIUM (HALOACTINOMYCES MEDIUM),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1703.pdf,7.5,7.5,,
1804,1704,YMA modified,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1704.pdf,6.8,6.8,,
1805,1705,AM5 MEDIUM (ELUSIMICROBIUM MEDIUM),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1705.pdf,7.2,7.2,,
1806,1706,LENTIMONAS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1706.pdf,7.8,7.8,,
1807,1707,MEDIUM FOR HJ250,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1707.pdf,7.5,7.5,,
1808,1708,THERMOANAEROMYCES MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1708.pdf,6.8,7.0,,
1809,1709,MUELLER-HINTON,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1709.pdf,7.3,7.3,,
1810,1710,RHODOTHERMUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1710.pdf,7.2,7.2,,
1811,1712,AROMATOLEUM MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1712.pdf,,,,"Based on the medium in Rabus and Widdel, 1995, Arch. Microbiol., 163, 96-103."
1812,1713,GAM Broth (Gifu Anaerobic Medium Broth),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1713.pdf,,,,
1813,1714,CONEXIVISPHAERA MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1714.pdf,5.0,5.2,,
1814,1715,"GAM Broth, mod. (Gifu Anaerobic Medium Broth, modified)",1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1715.pdf,,,,
1815,1716,DILUTED TRYPTONE SOYA BROTH (TSB) 1:10,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1716.pdf,5.5,5.5,,
1816,1717,PERLABENTIMONAS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1717.pdf,8.0,8.0,,
1817,1718,METHANOSPIRILLUM F.2.7.3 MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1718.pdf,7.0,7.4,,
1818,1719,R2A WITH ARTIFICIAL SODA-SALT LAKE WATER,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1719.pdf,9.0,9.0,,
1819,1720,Mineral medium (Jagmann),0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1720.pdf,7.0,7.2,,
1820,1721,MMJHS MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1721.pdf,7.0,7.0,,
1821,1722,T5 MEDIUM modified,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1722.pdf,7.0,7.0,,
1822,1723a,Enriched Artificial Seawater Medium f/2 suppl. with Wheat Grains,1,DSMZ,,,,,
1823,1723,Enriched Artificial Seawater Medium f/2,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1723.pdf,,,,
1824,1724,NEPCC,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1724.pdf,8.0,8.2,,
1825,1725,TRYPTONE-YEAST EXTRACT MEDIUM modified,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1725.pdf,7.5,7.5,,
1826,1726,Z Cyanomedium,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1726.pdf,,,,
1827,1727,Z45/4 Medium for Cyanobacteria,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1727.pdf,,,,"Reference: A. Zehnder, EAWAG, ETH Zuerich, Switzerland"
1828,1728,MMB MEDIUM (ATCC 2254),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1728.pdf,7.0,7.5,,
1829,1729,MEDIUM FOR THIORHODOVIBRIO FRISIUS,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1729.pdf,6.0,6.0,,
1830,1730,FarD MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1730.pdf,7.5,7.5,,
1831,1731,PONTIELLA MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1731.pdf,7.3,7.5,,
1832,1732,Z Medium for Cyanobacteria,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1732.pdf,,,"A. Zehnder, EAWAG, ETH Zuerich, Switzerland",
1833,1733,MEDIUM FOR HYDROGENOPHILUS,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1733.pdf,6.8,6.8,,
1834,1734,THIOMICROSPIRA SP. MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1734.pdf,8.0,8.0,,
1835,1735,MEDIUM FOR MITSUARIA,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1735.pdf,,,,
1836,1736,BEIJERINCKIA MEDIUM (LMG 18),0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1736.pdf,6.5,6.5,,
1837,1737,STAPPIA QUADRATIBRACATA MEDIUM (28M-7),1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1737.pdf,7.0,7.0,,
1838,1738,METHYLOMONAS MEDIUM (WSC),0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1738.pdf,7.8,7.9,,
1839,1739,METHYLOMONAS MEDIUM (SURF),0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1739.pdf,7.8,7.9,,
1840,1740,RHODOTHERMUS BIFROSTI MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1740.pdf,7.0,7.0,,
1841,1741,METHYLOCYSTIS MEDIUM (NLS),0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1741.pdf,7.0,7.0,,
1842,1742,HALOACTINOMYCES HALOPHILUS MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1742.pdf,7.5,7.5,,
1843,1743,GHIORSEA MEDIUM,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1743.pdf,6.5,6.5,,
1844,1748,HALOFERAX GIBBONSII MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1748.pdf,7.2,7.2,,
1845,1749,Sucrose-Asparagine Medium,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1749.pdf,7.0,7.0,,
1846,1750,Enriched Artificial Seawater Medium f/2  suppl. with 50 g/l NaCl,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1750.pdf,,,doi.org/10.1016/j.algal.2021.102192,The conductivity of the Artificial Seawater is ≈ 18 mS/cm representing ≈ 12 PSU at 25°C.
1847,1752,SEAWATER MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1752.pdf,7.5,7.5,,
1848,1753,SEAWATER MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1753.pdf,7.5,7.5,,
1849,1755,A2 MEDIUM,1,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1755.pdf,7.0,7.5,,
1850,1757,CDMM,0,DSMZ,,,,doi.org/10.1186/s12866-015-0614-2,"Clostridioides difficile defined medium, often referred to as minimal medium but the casamino acids contain amino acids that are not required in a minimal medium. Batch of casamino acids has a major influence of maximal growth. Adapted from Cartman ST, Minton NP. A mariner-based transposon system for in vivo random mutagenesis of Clostridium difficile. Appl Environ Microbiol. 2010;76:1103–9."
1851,1761,PFENNIG'S MEDIUM III,0,DSMZ,https://www.dsmz.de/microorganisms/medium/pdf/DSMZ_Medium1761.pdf,6.0,6.0,,
1852,1762,Sucrose-Bennett's Agar,1,DSMZ,,7.2,7.2,,
1853,1763,Glucose Asparagine Agar,1,DSMZ,,7.2,7.2,,
1854,1764,ISP 1 Medium,1,DSMZ,,7.2,7.2,,
1855,1765,Potato Carrot Agar,1,DSMZ,,7.0,7.0,,
1856,1775,DG18 Dichloran 18 % Glycerol agar,1,DSMZ,,5.6,5.6,"Samson, R. A., Houbraken, J., Thrane, U., Frisvad, J. C., & Andersen, B. (2019). Food and indoor fungi. Westerdijk Fungal Biodiversity Institute.","Hocking, A.D. und Pitt, J.I.: Dichloran-glycerol medium for enumeration of xerophilic fungi from low moisture foods. In: Appl. Environm. Microbiol. 39, 1980, 488–492.
"
1857,1790,Mucispirillum Spezial,1,DSMZ,,7.0,7.0,,Special medium for Mucispirillum schaedleri.
1858,1793,Chlamydia serpentis & poikilotherma Medium,1,DSMZ,,,,,For cultivation in  LLC-MK2 cells
1859,1794,Chitin-Agar,1,DSMZ,,7.2,7.2,,
1860,1796,PAS for Acanthamoeba hatchetti,0,DSMZ,,6.5,6.5,,Medium to cultivate  Acanthamoeba hatchetti
1861,1801,SULFURIMONAS MARISNIGRI MEDIUM,0,DSMZ,,7.5,7.5,,
1862,1805,YSG Medium,1,DSMZ,,3.7,3.7,,
1863,1809,DC-8A Medium,1,DSMZ,,9.0,9.0,,
1864,1810,PSEUDOALTEROMONAS ESPEJIANA  MEDIUM,1,DSMZ,,7.0,7.0,,
1865,1815,OMY,1,DSMZ,,,,,"Haferflocken mit Wasser kurz aufkochen, dann die restlichen Bestandteiele zufügen und autoklavieren"
1866,1816,MDA,1,DSMZ,,,,,"Medium für Malassezia furfur
"
1867,1817,CC,1,DSMZ,,,,,
1868,1818,Low Carbon Agar-LCA,1,DSMZ,,,,,
1869,1820,Med 333,1,DSMZ,,7.2,7.2,,
1870,1825,MDM,0,DSMZ,,6.0,7.0,doi.org/10.1186/s12866-015-0614-2,"Minimal medium for Clostridioides difficile. It is a minimal medium with only required amino acids, growth can be strongly enhanced by the addition of L-threonine. Adapted from Karlsson S, Burman LG, Akerlund T. Suppression of toxin production in Clostridium difficile VPI 10463 by amino acids. Microbiology. 1999;145(Pt 7):1683–93."
1871,1828,MWC,0,DSMZ,,7.0,8.0,,Medium for freshwater Dinophyceae
1872,1829,BSKII medium (Borrelia),1,DSMZ,,7.3,7.3,,extra rich medium for extremely fastidious Borrelia strains
1873,1830,GYE medium,1,DSMZ,,6.8,7.0,,"Medium with glucose, yeast extract and ethanol."
1874,1831,SWES (Seawater - Soil Extract - Salts),1,DSMZ,,,,,Medium for the cultivation of marine cyanobacteria and protists
1875,1831a,1/2 SWES - Brackish Water Medium ,1,DSMZ,,,,,Medium for the cultivation of brackish cyanobacteria and protists
1876,1832,Modified ISP2 Medium,1,DSMZ,,7.2,7.2,,
1877,J2,XYLOSE-YP BROTH,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=2,6.8,6.8,,
1878,J7,NUTRIENT BROTH WITH 1.0% NaCl,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=7,7.0,7.0,,
1879,J11,LACTOBACILLUS MEDIUM I,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=11,6.0,6.0,,
1880,J12,NUTRIENT BROTH WITH 0.5% NaCl,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=12,7.0,7.0,,
1881,J13,BL AGAR (GLUCOSE BLOOD LIVER AGAR),1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=13,7.2,7.2,,
1882,J14,EG MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=14,7.7,7.7,,
1883,J15,TOMATO JUICE AGAR,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=15,7.2,7.2,,
1884,J16,LACTOBACILLUS MEDIUM II,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=16,6.3,6.3,,
1885,J17,TRYPTICASE GLUCOSE MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=17,7.1,7.1,,
1886,J18,LACTIC ACID BACTERIA BROTH,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=18,5.2,5.2,,
1887,J19,BIFIDOBACTERIUM MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=19,6.8,6.8,,
1888,J20,LACTOBACILLUS SAKEI MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=20,,,,
1889,J21,LACTOBACILLUS MEDIUM III,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=21,5.2,5.2,,
1890,J22,NUTRIENT AGAR NO. 2,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=22,7.1,7.1,,
1891,J23,1/10 NUTRIENT AGAR NO. 2,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=23,7.1,7.1,,
1892,J24,1/100 NUTRIENT AGAR NO. 2,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=24,7.1,7.1,,
1893,J25,YM AGAR,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=25,6.2,6.2,,
1894,J26,R AGAR,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=26,7.2,7.2,,
1895,J27,TRYPTO-SOYA AGAR,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=27,,,,
1896,J28,BRAIN HEART INFUSION AGAR,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=28,,,,
1897,J29,CZAPEK SOLUTION AGAR (A),0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=29,,,,
